Train_ID,Route,Source,Destination,Date,Departure_Time,Passenger_Count,Seat_Capacity,Occupancy_Rate,Number_of_Coaches,Platform_Number,Delay_Minutes,Weekend,Holiday,Peak_Hour
TR869,R6,Ahmedabad,Mumbai,2024-01-28,18:30,890,792,112.39,11,4,5,1,0,1
TR855,R7,Lucknow,Delhi,2024-01-28,15:00,717,1224,58.63,17,5,44,1,0,1
TR412,R8,Bangalore,Chennai,2024-01-28,18:00,833,1008,82.74,14,3,46,1,0,0
TR688,R9,Patna,Kolkata,2024-01-28,13:30,569,1008,56.45,14,5,53,1,0,0
TR861,R10,Nagpur,Mumbai,2024-01-28,15:30,853,1008,84.66,14,2,59,1,0,1
TR489,R1,Hyderabad,Bangalore,2024-01-29,5:00,731,864,84.71,12,5,34,0,0,0
TR954,R2,Mumbai,Delhi,2024-01-29,17:30,707,792,89.28,11,1,56,0,0,1
TR388,R3,Chennai,Kolkata,2024-01-29,19:00,669,720,92.92,10,1,40,0,0,1
TR949,R4,Delhi,Jaipur,2024-01-29,5:00,454,1152,39.44,16,3,14,0,0,0
TR878,R5,Pune,Hyderabad,2024-01-29,21:30,450,1080,41.67,15,1,52,0,0,0
TR611,R6,Ahmedabad,Mumbai,2024-01-29,8:00,888,1224,72.63,17,2,2,0,0,0
TR225,R7,Lucknow,Delhi,2024-01-29,5:30,493,1224,40.29,17,1,9,0,0,0
TR468,R8,Bangalore,Chennai,2024-01-29,15:00,905,1080,83.88,15,3,7,0,0,0
TR851,R9,Patna,Kolkata,2024-01-29,13:00,549,1224,44.89,17,5,52,0,0,0
TR284,R10,Nagpur,Mumbai,2024-01-29,20:00,547,936,58.45,13,1,27,0,0,0
TR488,R1,Hyderabad,Bangalore,2024-01-30,11:00,794,792,100.33,11,3,7,0,0,1
TR642,R2,Mumbai,Delhi,2024-01-30,20:00,1206,936,128.91,13,1,49,0,0,1
TR229,R3,Chennai,Kolkata,2024-01-30,21:00,928,720,128.96,10,4,36,0,0,1
TR313,R4,Delhi,Jaipur,2024-01-30,20:30,689,1080,63.86,15,5,26,0,0,0
TR180,R5,Pune,Hyderabad,2024-01-30,13:30,680,720,94.44,10,1,8,0,0,0
TR833,R6,Ahmedabad,Mumbai,2024-01-30,23:30,878,936,93.84,13,1,12,0,0,1
TR282,R7,Lucknow,Delhi,2024-01-30,14:30,766,1008,76.07,14,1,28,0,0,0
TR343,R8,Bangalore,Chennai,2024-01-30,16:30,750,1008,74.5,14,3,34,0,0,1
TR638,R9,Patna,Kolkata,2024-01-30,10:00,867,864,100.45,12,2,17,0,0,0
TR320,R10,Nagpur,Mumbai,2024-01-30,10:00,687,1152,59.7,16,3,4,0,0,0
TR252,R1,Hyderabad,Bangalore,2024-01-31,5:00,598,1080,55.39,15,3,55,0,0,1
TR617,R2,Mumbai,Delhi,2024-01-31,9:00,865,1008,85.85,14,2,58,0,0,0
TR497,R3,Chennai,Kolkata,2024-01-31,21:30,436,1224,35.65,17,2,54,0,0,0
TR725,R4,Delhi,Jaipur,2024-01-31,10:00,851,720,118.25,10,2,53,0,0,1
TR680,R5,Pune,Hyderabad,2024-01-31,15:00,681,1152,59.14,16,5,31,0,0,0
TR474,R6,Ahmedabad,Mumbai,2024-01-31,22:30,1117,1008,110.89,14,5,10,0,1,1
TR886,R7,Lucknow,Delhi,2024-01-31,14:30,817,1080,75.67,15,5,24,0,0,0
TR716,R8,Bangalore,Chennai,2024-01-31,14:00,963,720,133.88,10,3,26,0,0,0
TR189,R9,Patna,Kolkata,2024-01-31,16:30,683,864,79.09,12,5,40,0,0,1
TR369,R10,Nagpur,Mumbai,2024-01-31,19:30,1029,1224,84.07,17,2,20,0,0,1
TR555,R1,Hyderabad,Bangalore,2024-02-01,8:00,923,936,98.61,13,4,5,0,0,0
TR259,R2,Mumbai,Delhi,2024-02-01,20:00,894,1008,88.69,14,5,30,0,0,0
TR810,R3,Chennai,Kolkata,2024-02-01,23:30,1135,1008,112.65,14,2,2,0,0,1
TR385,R4,Delhi,Jaipur,2024-02-01,19:30,580,1008,57.56,14,5,36,0,0,1
TR282,R5,Pune,Hyderabad,2024-02-01,7:00,705,792,89.02,11,1,9,0,0,0
TR338,R6,Ahmedabad,Mumbai,2024-02-01,12:00,554,1008,54.99,14,5,16,0,0,0
TR854,R7,Lucknow,Delhi,2024-02-01,12:00,715,1080,66.25,15,1,8,0,0,1
TR756,R8,Bangalore,Chennai,2024-02-01,10:30,486,1008,48.21,14,4,50,0,0,0
TR935,R9,Patna,Kolkata,2024-02-01,23:00,830,1080,76.9,15,5,3,0,0,1
TR875,R10,Nagpur,Mumbai,2024-02-01,5:30,1008,1224,82.35,17,3,39,0,0,1
TR475,R1,Hyderabad,Bangalore,2024-02-02,14:00,703,1152,61.08,16,2,27,0,0,1
TR960,R2,Mumbai,Delhi,2024-02-02,10:00,706,792,89.2,11,4,38,0,0,0
TR242,R3,Chennai,Kolkata,2024-02-02,5:30,1051,1080,97.35,15,2,33,0,1,0
TR701,R4,Delhi,Jaipur,2024-02-02,23:00,568,864,65.82,12,3,2,0,0,0
TR231,R5,Pune,Hyderabad,2024-02-02,22:00,881,720,122.4,10,2,11,0,0,0
TR348,R6,Ahmedabad,Mumbai,2024-02-02,22:00,586,1008,58.14,14,2,43,0,0,1
TR991,R7,Lucknow,Delhi,2024-02-02,21:30,838,720,116.44,10,2,58,0,0,1
TR652,R8,Bangalore,Chennai,2024-02-02,9:30,620,1152,53.89,16,4,46,0,0,0
TR961,R9,Patna,Kolkata,2024-02-02,7:30,666,1008,66.13,14,1,36,0,0,0
TR221,R10,Nagpur,Mumbai,2024-02-02,11:00,1046,864,121.07,12,2,1,0,0,1
TR298,R1,Hyderabad,Bangalore,2024-02-03,9:30,978,1224,79.98,17,1,37,1,0,1
TR204,R2,Mumbai,Delhi,2024-02-03,20:30,1464,1080,135.62,15,5,33,1,0,1
TR805,R3,Chennai,Kolkata,2024-02-03,15:00,1015,792,128.18,11,4,33,1,0,0
TR704,R4,Delhi,Jaipur,2024-02-03,5:30,1130,864,130.82,12,1,14,1,0,1
TR812,R5,Pune,Hyderabad,2024-02-03,23:00,954,1080,88.37,15,2,56,1,0,0
TR604,R6,Ahmedabad,Mumbai,2024-02-03,21:30,1139,1080,105.51,15,4,59,1,0,1
TR789,R7,Lucknow,Delhi,2024-02-03,11:00,1046,864,121.12,12,1,41,1,0,1
TR702,R8,Bangalore,Chennai,2024-02-03,17:30,1049,1008,104.14,14,1,4,1,1,0
TR590,R9,Patna,Kolkata,2024-02-03,13:00,1038,1224,84.87,17,2,9,1,0,0
TR432,R10,Nagpur,Mumbai,2024-02-03,8:30,918,936,98.13,13,4,16,1,0,0
TR312,R1,Hyderabad,Bangalore,2024-02-04,19:30,1441,1008,142.96,14,3,23,1,0,1
TR903,R2,Mumbai,Delhi,2024-02-04,11:00,1052,1008,104.38,14,5,5,1,1,0
TR709,R3,Chennai,Kolkata,2024-02-04,18:00,782,864,90.6,12,3,42,1,0,0
TR870,R4,Delhi,Jaipur,2024-02-04,22:30,1054,864,122.03,12,3,10,1,0,1
TR596,R5,Pune,Hyderabad,2024-02-04,16:30,860,1152,74.71,16,5,56,1,0,1
TR253,R6,Ahmedabad,Mumbai,2024-02-04,18:00,1003,1152,87.15,16,4,15,1,0,1
TR897,R7,Lucknow,Delhi,2024-02-04,15:00,1391,1224,113.68,17,4,15,1,0,1
TR388,R8,Bangalore,Chennai,2024-02-04,7:30,1274,936,136.21,13,1,39,1,0,0
TR974,R9,Patna,Kolkata,2024-02-04,18:30,961,864,111.34,12,3,24,1,0,1
TR310,R10,Nagpur,Mumbai,2024-02-04,22:30,946,864,109.52,12,2,2,1,0,0
TR435,R1,Hyderabad,Bangalore,2024-02-05,19:00,639,792,80.76,11,2,31,0,0,0
TR715,R2,Mumbai,Delhi,2024-02-05,14:30,621,864,71.88,12,4,57,0,0,0
TR110,R3,Chennai,Kolkata,2024-02-05,12:00,811,792,102.42,11,4,4,0,0,0
TR485,R4,Delhi,Jaipur,2024-02-05,19:30,607,1008,60.28,14,4,41,0,0,1
TR441,R5,Pune,Hyderabad,2024-02-05,19:00,526,1080,48.73,15,4,20,0,0,0
TR924,R6,Ahmedabad,Mumbai,2024-02-05,5:30,459,720,63.89,10,3,4,0,0,0
TR741,R7,Lucknow,Delhi,2024-02-05,21:00,616,1080,57.08,15,1,25,0,0,1
TR152,R8,Bangalore,Chennai,2024-02-05,22:00,526,1080,48.71,15,2,48,0,0,0
TR565,R9,Patna,Kolkata,2024-02-05,23:00,763,864,88.37,12,3,44,0,0,1
TR888,R10,Nagpur,Mumbai,2024-02-05,23:30,495,720,68.83,10,2,25,0,0,0
TR123,R1,Hyderabad,Bangalore,2024-02-06,20:00,521,1080,48.32,15,4,56,0,0,0
TR170,R2,Mumbai,Delhi,2024-02-06,20:00,861,1080,79.75,15,4,55,0,0,0
TR429,R3,Chennai,Kolkata,2024-02-06,18:00,683,1008,67.77,14,4,47,0,0,1
TR948,R4,Delhi,Jaipur,2024-02-06,16:30,809,936,86.5,13,3,25,0,0,0
TR285,R5,Pune,Hyderabad,2024-02-06,6:00,1025,720,142.36,10,1,7,0,0,1
TR131,R6,Ahmedabad,Mumbai,2024-02-06,14:30,780,1152,67.74,16,5,51,0,0,0
TR200,R7,Lucknow,Delhi,2024-02-06,10:30,947,1080,87.75,15,4,55,0,0,1
TR971,R8,Bangalore,Chennai,2024-02-06,12:00,557,936,59.57,13,2,25,0,0,0
TR348,R9,Patna,Kolkata,2024-02-06,8:00,655,792,82.81,11,5,23,0,0,1
TR230,R10,Nagpur,Mumbai,2024-02-06,19:30,1002,1080,92.85,15,4,25,0,0,1
TR285,R1,Hyderabad,Bangalore,2024-02-07,17:00,685,864,79.35,12,5,55,0,0,0
TR496,R2,Mumbai,Delhi,2024-02-07,19:30,609,1152,52.86,16,1,2,0,0,0
TR466,R3,Chennai,Kolkata,2024-02-07,22:00,859,1152,74.65,16,3,42,0,0,1
TR909,R4,Delhi,Jaipur,2024-02-07,20:30,666,1080,61.69,15,5,57,0,0,0
TR395,R5,Pune,Hyderabad,2024-02-07,11:00,704,1152,61.13,16,1,50,0,0,0
TR630,R6,Ahmedabad,Mumbai,2024-02-07,21:30,679,1152,59.0,16,4,24,0,0,0
TR886,R7,Lucknow,Delhi,2024-02-07,13:00,512,1152,44.48,16,5,9,0,0,0
TR938,R8,Bangalore,Chennai,2024-02-07,20:30,907,1080,84.0,15,4,38,0,0,0
TR371,R9,Patna,Kolkata,2024-02-07,9:00,649,720,90.23,10,2,43,0,0,1
TR479,R10,Nagpur,Mumbai,2024-02-07,20:30,714,936,76.28,13,1,12,0,0,1
TR158,R1,Hyderabad,Bangalore,2024-02-08,20:00,689,792,86.99,11,1,3,0,0,1
TR111,R2,Mumbai,Delhi,2024-02-08,9:00,699,1008,69.35,14,1,40,0,0,0
TR571,R3,Chennai,Kolkata,2024-02-08,21:30,735,936,78.61,13,1,46,0,0,1
TR740,R4,Delhi,Jaipur,2024-02-08,16:00,561,792,70.83,11,2,21,0,0,0
TR988,R5,Pune,Hyderabad,2024-02-08,10:00,637,1224,52.08,17,5,7,0,0,0
TR693,R6,Ahmedabad,Mumbai,2024-02-08,14:00,993,864,115.0,12,4,43,0,0,1
TR329,R7,Lucknow,Delhi,2024-02-08,18:00,661,1008,65.62,14,2,40,0,0,1
TR464,R8,Bangalore,Chennai,2024-02-08,10:00,492,792,62.13,11,2,51,0,0,0
TR541,R9,Patna,Kolkata,2024-02-08,23:00,988,864,114.42,12,3,33,0,0,1
TR291,R10,Nagpur,Mumbai,2024-02-08,11:00,843,1080,78.09,15,1,44,0,0,1
TR152,R1,Hyderabad,Bangalore,2024-02-09,15:30,918,720,127.56,10,3,56,0,0,1
TR277,R2,Mumbai,Delhi,2024-02-09,13:00,823,1080,76.25,15,3,20,0,0,0
TR803,R3,Chennai,Kolkata,2024-02-09,18:00,633,1224,51.73,17,4,54,0,0,1
TR455,R4,Delhi,Jaipur,2024-02-09,18:00,554,864,64.13,12,2,29,0,0,1
TR204,R5,Pune,Hyderabad,2024-02-09,19:30,896,1152,77.8,16,1,29,0,0,0
TR201,R6,Ahmedabad,Mumbai,2024-02-09,18:30,712,720,99.01,10,4,54,0,0,1
TR700,R7,Lucknow,Delhi,2024-02-09,23:30,969,864,112.15,12,4,2,0,0,1
TR481,R8,Bangalore,Chennai,2024-02-09,20:30,725,1008,71.99,14,5,39,0,0,1
TR204,R9,Patna,Kolkata,2024-02-09,10:00,598,1152,51.92,16,4,23,0,0,1
TR869,R10,Nagpur,Mumbai,2024-02-09,12:00,425,936,45.43,13,1,1,0,0,0
TR663,R1,Hyderabad,Bangalore,2024-02-10,14:30,1207,936,128.96,13,5,10,1,0,1
TR376,R2,Mumbai,Delhi,2024-02-10,6:00,1321,1080,122.33,15,2,5,1,0,0
TR864,R3,Chennai,Kolkata,2024-02-10,9:00,1105,1224,90.35,17,3,29,1,0,0
TR901,R4,Delhi,Jaipur,2024-02-10,6:30,547,792,69.15,11,3,56,1,0,0
TR503,R5,Pune,Hyderabad,2024-02-10,18:30,1101,1224,89.95,17,4,10,1,0,0
TR397,R6,Ahmedabad,Mumbai,2024-02-10,10:00,659,1008,65.46,14,5,50,1,0,1
TR214,R7,Lucknow,Delhi,2024-02-10,15:00,1006,1080,93.2,15,2,4,1,0,0
TR494,R8,Bangalore,Chennai,2024-02-10,22:30,837,864,96.94,12,5,3,1,0,0
TR136,R9,Patna,Kolkata,2024-02-10,13:30,806,936,86.17,13,1,32,1,0,0
TR158,R10,Nagpur,Mumbai,2024-02-10,13:30,806,1152,70.0,16,3,11,1,0,1
TR624,R1,Hyderabad,Bangalore,2024-02-11,5:30,780,1080,72.22,15,1,25,1,0,1
TR645,R2,Mumbai,Delhi,2024-02-11,10:30,1294,1008,128.39,14,1,37,1,0,0
TR762,R3,Chennai,Kolkata,2024-02-11,20:30,1405,1152,122.03,16,2,10,1,0,1
TR725,R4,Delhi,Jaipur,2024-02-11,10:30,1245,864,144.18,12,4,12,1,0,1
TR460,R5,Pune,Hyderabad,2024-02-11,7:30,1233,1080,114.24,15,1,32,1,0,1
TR889,R6,Ahmedabad,Mumbai,2024-02-11,11:30,716,792,90.48,11,3,55,1,0,0
TR547,R7,Lucknow,Delhi,2024-02-11,11:00,950,792,120.0,11,3,22,1,0,0
TR435,R8,Bangalore,Chennai,2024-02-11,8:00,925,1008,91.77,14,4,1,1,0,0
TR208,R9,Patna,Kolkata,2024-02-11,18:30,748,936,79.96,13,5,1,1,0,0
TR568,R10,Nagpur,Mumbai,2024-02-11,22:30,907,720,126.0,10,2,36,1,0,0
TR642,R1,Hyderabad,Bangalore,2024-02-12,5:30,873,864,101.11,12,4,8,0,0,0
TR532,R2,Mumbai,Delhi,2024-02-12,8:30,1496,1080,138.54,15,1,23,0,0,1
TR403,R3,Chennai,Kolkata,2024-02-12,6:00,591,720,82.17,10,1,30,0,0,0
TR477,R4,Delhi,Jaipur,2024-02-12,17:00,463,936,49.5,13,4,59,0,0,0
TR807,R5,Pune,Hyderabad,2024-02-12,18:30,824,1224,67.37,17,3,52,0,0,0
TR711,R6,Ahmedabad,Mumbai,2024-02-12,17:30,770,936,82.32,13,5,33,0,0,1
TR204,R7,Lucknow,Delhi,2024-02-12,14:30,651,1224,53.19,17,1,0,0,0,1
TR938,R8,Bangalore,Chennai,2024-02-12,18:30,1213,936,129.63,13,1,21,0,0,1
TR610,R9,Patna,Kolkata,2024-02-12,22:30,988,1224,80.77,17,1,28,0,0,1
TR219,R10,Nagpur,Mumbai,2024-02-12,16:30,699,1008,69.38,14,5,40,0,0,0
TR969,R1,Hyderabad,Bangalore,2024-02-13,21:00,1056,1080,97.84,15,2,59,0,1,0
TR890,R2,Mumbai,Delhi,2024-02-13,11:30,1293,1008,128.35,14,4,20,0,0,1
TR112,R3,Chennai,Kolkata,2024-02-13,23:30,484,864,56.11,12,5,18,0,0,0
TR431,R4,Delhi,Jaipur,2024-02-13,11:30,655,1080,60.73,15,1,25,0,0,1
TR613,R5,Pune,Hyderabad,2024-02-13,17:00,663,1008,65.85,14,4,24,0,0,0
TR421,R6,Ahmedabad,Mumbai,2024-02-13,5:00,507,792,64.03,11,4,24,0,0,0
TR473,R7,Lucknow,Delhi,2024-02-13,17:30,1042,1152,90.49,16,1,7,0,0,1
TR340,R8,Bangalore,Chennai,2024-02-13,9:30,679,1224,55.48,17,2,13,0,0,0
TR503,R9,Patna,Kolkata,2024-02-13,23:30,635,720,88.31,10,5,37,0,0,0
TR422,R10,Nagpur,Mumbai,2024-02-13,20:30,553,720,76.93,10,1,14,0,0,1
TR252,R1,Hyderabad,Bangalore,2024-02-14,6:00,717,720,99.67,10,5,16,0,0,0
TR914,R2,Mumbai,Delhi,2024-02-14,13:00,1062,1224,86.76,17,2,39,0,0,0
TR396,R3,Chennai,Kolkata,2024-02-14,12:00,591,1080,54.75,15,1,50,0,0,1
TR545,R4,Delhi,Jaipur,2024-02-14,17:30,586,1152,50.89,16,1,2,0,0,0
TR456,R5,Pune,Hyderabad,2024-02-14,7:00,1219,792,153.94,11,1,7,0,1,1
TR668,R6,Ahmedabad,Mumbai,2024-02-14,17:00,428,1008,42.51,14,4,46,0,0,0
TR634,R7,Lucknow,Delhi,2024-02-14,6:00,928,1080,86.0,15,2,51,0,0,1
TR467,R8,Bangalore,Chennai,2024-02-14,16:30,850,936,90.87,13,4,26,0,0,0
TR515,R9,Patna,Kolkata,2024-02-14,19:30,611,720,84.94,10,5,37,0,0,0
TR719,R10,Nagpur,Mumbai,2024-02-14,6:30,651,864,75.35,12,1,36,0,0,1
TR487,R1,Hyderabad,Bangalore,2024-02-15,20:00,894,1080,82.81,15,2,3,0,0,0
TR920,R2,Mumbai,Delhi,2024-02-15,16:30,1081,1008,107.29,14,1,9,0,0,0
TR152,R3,Chennai,Kolkata,2024-02-15,6:30,783,720,108.75,10,1,9,0,0,1
TR803,R4,Delhi,Jaipur,2024-02-15,23:00,568,1008,56.42,14,2,37,0,0,0
TR765,R5,Pune,Hyderabad,2024-02-15,8:30,627,936,67.07,13,1,46,0,0,0
TR819,R6,Ahmedabad,Mumbai,2024-02-15,15:30,878,936,93.87,13,4,23,0,0,0
TR939,R7,Lucknow,Delhi,2024-02-15,22:00,874,1008,86.76,14,5,14,0,0,1
TR529,R8,Bangalore,Chennai,2024-02-15,5:30,722,1008,71.65,14,3,4,0,0,0
TR296,R9,Patna,Kolkata,2024-02-15,9:00,613,936,65.52,13,5,3,0,0,1
TR933,R10,Nagpur,Mumbai,2024-02-15,6:00,810,864,93.84,12,5,1,0,1,0
TR336,R1,Hyderabad,Bangalore,2024-02-16,11:00,577,864,66.9,12,1,50,0,0,0
TR543,R2,Mumbai,Delhi,2024-02-16,11:00,1036,864,119.97,12,5,25,0,0,0
TR415,R3,Chennai,Kolkata,2024-02-16,19:00,1023,936,109.29,13,1,4,0,0,1
TR959,R4,Delhi,Jaipur,2024-02-16,23:00,563,1224,46.06,17,1,9,0,0,1
TR413,R5,Pune,Hyderabad,2024-02-16,22:30,546,1224,44.63,17,1,5,0,0,0
TR142,R6,Ahmedabad,Mumbai,2024-02-16,21:00,436,792,55.15,11,3,46,0,0,0
TR643,R7,Lucknow,Delhi,2024-02-16,12:00,946,936,101.11,13,1,42,0,0,1
TR572,R8,Bangalore,Chennai,2024-02-16,22:30,832,1224,68.05,17,2,12,0,0,0
TR332,R9,Patna,Kolkata,2024-02-16,22:00,669,720,93.04,10,1,24,0,0,0
TR510,R10,Nagpur,Mumbai,2024-02-16,10:00,669,936,71.51,13,3,39,0,0,1
TR239,R1,Hyderabad,Bangalore,2024-02-17,22:30,889,936,95.0,13,1,11,1,0,0
TR750,R2,Mumbai,Delhi,2024-02-17,17:00,1528,936,163.34,13,2,47,1,0,1
TR922,R3,Chennai,Kolkata,2024-02-17,19:00,689,1008,68.4,14,3,55,1,0,0
TR719,R4,Delhi,Jaipur,2024-02-17,16:00,863,720,119.96,10,3,41,1,0,0
TR950,R5,Pune,Hyderabad,2024-02-17,13:00,920,792,116.24,11,2,30,1,0,1
TR446,R6,Ahmedabad,Mumbai,2024-02-17,17:30,1229,864,142.31,12,1,53,1,0,1
TR310,R7,Lucknow,Delhi,2024-02-17,23:30,770,1224,62.94,17,3,13,1,0,1
TR596,R8,Bangalore,Chennai,2024-02-17,9:30,1409,864,163.12,12,5,21,1,0,1
TR567,R9,Patna,Kolkata,2024-02-17,19:00,974,1008,96.64,14,4,45,1,0,1
TR688,R10,Nagpur,Mumbai,2024-02-17,10:00,1056,936,112.82,13,2,45,1,0,1
TR333,R1,Hyderabad,Bangalore,2024-02-18,5:00,906,720,125.88,10,5,22,1,0,0
TR619,R2,Mumbai,Delhi,2024-02-18,22:00,648,1152,56.25,16,3,53,1,0,0
TR327,R3,Chennai,Kolkata,2024-02-18,19:00,1108,1152,96.25,16,2,39,1,0,0
TR981,R4,Delhi,Jaipur,2024-02-18,17:00,651,720,90.42,10,1,46,1,0,0
TR175,R5,Pune,Hyderabad,2024-02-18,20:30,1327,792,167.61,11,4,8,1,0,1
TR275,R6,Ahmedabad,Mumbai,2024-02-18,21:30,1105,792,139.57,11,5,52,1,0,1
TR710,R7,Lucknow,Delhi,2024-02-18,11:30,1117,720,155.25,10,2,51,1,0,1
TR528,R8,Bangalore,Chennai,2024-02-18,8:30,792,1080,73.35,15,2,10,1,0,0
TR314,R9,Patna,Kolkata,2024-02-18,22:00,1036,792,130.83,11,2,6,1,0,0
TR851,R10,Nagpur,Mumbai,2024-02-18,12:30,939,1224,76.79,17,3,16,1,0,0
TR475,R1,Hyderabad,Bangalore,2024-02-19,13:00,1115,864,129.15,12,3,58,0,0,1
TR912,R2,Mumbai,Delhi,2024-02-19,22:30,1089,720,151.3,10,1,23,0,0,1
TR995,R3,Chennai,Kolkata,2024-02-19,15:30,868,1008,86.16,14,3,5,0,0,1
TR568,R4,Delhi,Jaipur,2024-02-19,15:00,1021,720,141.89,10,1,32,0,0,1
TR214,R5,Pune,Hyderabad,2024-02-19,16:30,769,1080,71.25,15,1,42,0,0,0
TR772,R6,Ahmedabad,Mumbai,2024-02-19,21:30,794,792,100.37,11,4,27,0,0,1
TR967,R7,Lucknow,Delhi,2024-02-19,9:00,537,720,74.67,10,2,6,0,0,0
TR778,R8,Bangalore,Chennai,2024-02-19,9:00,815,720,113.2,10,1,40,0,0,1
TR540,R9,Patna,Kolkata,2024-02-19,23:30,676,1080,62.68,15,3,53,0,0,1
TR283,R10,Nagpur,Mumbai,2024-02-19,18:00,606,720,84.22,10,3,39,0,0,1
TR981,R1,Hyderabad,Bangalore,2024-02-20,6:00,943,1224,77.11,17,1,0,0,0,0
TR541,R2,Mumbai,Delhi,2024-02-20,19:30,810,1152,70.31,16,5,29,0,0,0
TR155,R3,Chennai,Kolkata,2024-02-20,10:30,1050,864,121.56,12,1,55,0,0,1
TR175,R4,Delhi,Jaipur,2024-02-20,15:30,985,1080,91.28,15,3,31,0,0,1
TR904,R5,Pune,Hyderabad,2024-02-20,17:30,769,1008,76.34,14,5,48,0,0,0
TR114,R6,Ahmedabad,Mumbai,2024-02-20,23:30,787,1224,64.36,17,5,15,0,0,0
TR482,R7,Lucknow,Delhi,2024-02-20,21:30,501,720,69.67,10,2,17,0,0,0
TR133,R8,Bangalore,Chennai,2024-02-20,12:00,724,1152,62.89,16,2,50,0,0,1
TR611,R9,Patna,Kolkata,2024-02-20,8:00,733,936,78.4,13,4,53,0,0,1
TR526,R10,Nagpur,Mumbai,2024-02-20,23:30,604,1080,56.0,15,4,49,0,0,1
TR461,R1,Hyderabad,Bangalore,2024-02-21,7:00,661,1152,57.38,16,1,50,0,0,0
TR614,R2,Mumbai,Delhi,2024-02-21,18:30,796,1224,65.07,17,2,0,0,0,0
TR725,R3,Chennai,Kolkata,2024-02-21,19:30,681,864,78.82,12,3,38,0,0,1
TR908,R4,Delhi,Jaipur,2024-02-21,22:30,755,792,95.42,11,3,9,0,0,0
TR385,R5,Pune,Hyderabad,2024-02-21,11:00,956,936,102.16,13,3,33,0,0,0
TR260,R6,Ahmedabad,Mumbai,2024-02-21,12:30,628,936,67.18,13,2,54,0,0,1
TR771,R7,Lucknow,Delhi,2024-02-21,18:00,741,1152,64.41,16,1,49,0,0,0
TR132,R8,Bangalore,Chennai,2024-02-21,12:30,1009,720,140.25,10,1,7,0,0,0
TR615,R9,Patna,Kolkata,2024-02-21,12:30,704,864,81.58,12,3,54,0,0,0
TR881,R10,Nagpur,Mumbai,2024-02-21,12:00,686,1080,63.58,15,1,7,0,0,0
TR568,R1,Hyderabad,Bangalore,2024-02-22,17:30,758,1008,75.21,14,2,46,0,0,0
TR475,R2,Mumbai,Delhi,2024-02-22,9:00,629,720,87.38,10,3,50,0,0,0
TR280,R3,Chennai,Kolkata,2024-02-22,10:00,662,1224,54.15,17,1,46,0,0,1
TR588,R4,Delhi,Jaipur,2024-02-22,9:30,948,1224,77.51,17,2,31,0,0,1
TR621,R5,Pune,Hyderabad,2024-02-22,17:00,596,1224,48.71,17,3,31,0,0,0
TR198,R6,Ahmedabad,Mumbai,2024-02-22,20:30,725,1224,59.28,17,3,42,0,0,0
TR483,R7,Lucknow,Delhi,2024-02-22,22:00,761,1008,75.54,14,4,53,0,0,1
TR268,R8,Bangalore,Chennai,2024-02-22,20:00,1452,1152,126.09,16,5,30,0,1,0
TR629,R9,Patna,Kolkata,2024-02-22,6:30,558,1152,48.46,16,5,9,0,0,1
TR465,R10,Nagpur,Mumbai,2024-02-22,20:00,735,1008,72.92,14,5,22,0,0,1
TR714,R1,Hyderabad,Bangalore,2024-02-23,9:00,638,1008,63.38,14,5,47,0,0,0
TR285,R2,Mumbai,Delhi,2024-02-23,6:30,815,936,87.14,13,1,28,0,0,1
TR659,R3,Chennai,Kolkata,2024-02-23,6:00,721,720,100.21,10,1,1,0,0,1
TR101,R4,Delhi,Jaipur,2024-02-23,8:00,965,936,103.13,13,5,4,0,0,1
TR174,R5,Pune,Hyderabad,2024-02-23,9:00,622,1152,54.05,16,4,41,0,1,0
TR136,R6,Ahmedabad,Mumbai,2024-02-23,5:30,902,1152,78.36,16,3,2,0,0,0
TR800,R7,Lucknow,Delhi,2024-02-23,17:30,621,936,66.41,13,4,11,0,0,0
TR375,R8,Bangalore,Chennai,2024-02-23,18:00,891,1080,82.5,15,2,36,0,0,0
TR237,R9,Patna,Kolkata,2024-02-23,14:00,720,720,100.07,10,3,29,0,0,0
TR379,R10,Nagpur,Mumbai,2024-02-23,5:30,590,936,63.1,13,5,52,0,0,0
TR975,R1,Hyderabad,Bangalore,2024-02-24,10:00,1058,792,133.66,11,4,51,1,0,0
TR896,R2,Mumbai,Delhi,2024-02-24,13:30,1200,1224,98.07,17,3,43,1,0,0
TR269,R3,Chennai,Kolkata,2024-02-24,19:30,691,1080,64.0,15,1,9,1,0,0
TR156,R4,Delhi,Jaipur,2024-02-24,22:00,616,1080,57.09,15,2,58,1,0,0
TR106,R5,Pune,Hyderabad,2024-02-24,17:00,921,720,127.92,10,2,31,1,0,0
TR873,R6,Ahmedabad,Mumbai,2024-02-24,12:00,1193,720,165.82,10,1,50,1,0,1
TR966,R7,Lucknow,Delhi,2024-02-24,12:00,594,1224,48.59,17,4,8,1,0,0
TR605,R8,Bangalore,Chennai,2024-02-24,12:00,1030,1152,89.44,16,3,24,1,0,0
TR820,R9,Patna,Kolkata,2024-02-24,22:30,712,1080,66.0,15,1,53,1,0,0
TR824,R10,Nagpur,Mumbai,2024-02-24,23:00,718,936,76.81,13,1,45,1,0,0
TR833,R1,Hyderabad,Bangalore,2024-02-25,11:00,970,1008,96.28,14,1,57,1,0,1
